annotation.is_fraud,annotation.fraud_type,annotation.fraud_labels.transaction_upi_fraud,annotation.fraud_labels.transaction_card_fraud,annotation.fraud_labels.transaction_bank_transfer,annotation.fraud_labels.commerce_nondelivery,annotation.fraud_labels.commerce_fake_seller,annotation.fraud_labels.credential_phishing,annotation.fraud_labels.social_authority_scam,annotation.fraud_labels.social_urgency_scam,annotation.fraud_labels.meta_victim_story,annotation.fraud_labels.meta_fraud_question,annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.amount_mentioned,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,transaction,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,unknown,sent_money,payment,company,4000,unknown,0.5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,shared_credentials,none,individual,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,1,1,0,bank,website,deposited money,trade,unknown,1500,USD,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,sent_money,payment,none,187000,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,answered_call,transaction,none,$199 ,USD,0.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,email,paid,payment,government agency,"$8,000 ",USD,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,none,none,none,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,1,bank,email,cashed_in,payment,unknown,1400,unknown,0.9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,deposited_money,payment,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,payment,company,,unknown,0.9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,sent_money,payment,individual,,unknown,0.9,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,crypto,website,clicked_link,none,none,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,0,0,0,0,0,0,crypto,website,installed_app,commerce,company,,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,email,clicked_link,none,company,,unknown,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,0,1,0,bank,email,sent_money,payment,unknown,100,USD,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,1,0,0,0,0,upi,email,none,transaction,Amazon,,unknown,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,social_media,none,none,unknown,unknown,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,sent_money,payment,government,,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,investment,payment,unknown,,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,1,1,0,0,upi,sms,sent_money,payment,bank,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,social_media,installed_app,download,none,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,unknown,phone,none,none,individual,unknown,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,unknown,none,none,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,email,none,none,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
0,none,,,,,,,,,,,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money,payment,none,300,USD,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,text,sent_money,payment,boss,800,USD,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,website,sent_money,payment,none,,unknown,0.5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,none,,,,,,,,,,,unknown,social_media,none,none,none,unknown,unknown,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,bank,website,cashed_check,payment,none,,unknown,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,crypto,sms,installed_app,trade,individual,,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,1,1,0,0,upi,sms,sent_money,payment,company,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,sms,none,none,none,unknown,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,transaction,bank,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,unknown,website,clicked_link,none,none,unknown,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,meta,0,0,0,0,0,0,1,1,1,0,unknown,sms,sent_money,none,unknown,unknown,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,none,0,0,0,0,0,0,0,0,1,0,unknown,website,clicked_link,none,company,unknown,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,1,,,1,,,,,,,upi,website,sent_money,payment,company,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,crypto,website,sent_money,payment,none,,USDC,0.9,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,crypto,website,clicked_link,information,company,unknown,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,0,0,0,card,phone,sent_money,payment,company,$900 ,USD,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,unknown,none,none,none,bank,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,sent_money,transaction,government,,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,unknown,website,sent_money,payment,none,unknown,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,transaction,none,"200,000 USD",USD,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,phone,confronted,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,1,0,crypto,website,topped up wallet,payment,none,,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,crypto,app,installed_app,none,unknown,,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,1,0,unknown,sms,sent_money,payment,unknown,,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,1,1,1,0,0,0,0,0,bank,social_media,paid_money,payment,individual,$130 ,USD,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,social_media,sent_money,payment,individual,,unknown,0.9,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,1,0,0,0,0,upi,email,sent_money,payment,individual,,unknown,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,0,0,0,0,0,0,crypto,website,clicked_link,commerce,individual,,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,1,1,0,0,crypto,sms,responded to an advert,investment,professor and assistant,unknown,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,telegram,sent_money,payment,none,unknown,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,0,0,0,0,0,0,bank,website,clicked_link,transaction,company,,unknown,0.9,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,crypto,website,clicked_link,transaction,none,unknown,USDT,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,1,0,0,0,0,bank,email,clicked_link,login,company,,unknown,0.5,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,sent_money,payment,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,installed_app,download,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,sent_money,payment,none,,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,clicked_link,download,individual,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,transaction,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,none,none,none,none,unknown,unknown,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,individual,$20-$40,unknown,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,1,0,0,0,0,0,bank,website,clicked_link,commerce,company,,INR,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,transaction,none,"$8,000 ",unknown,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
0,none,0,0,0,0,0,0,0,0,1,0,unknown,website,shared_credentials,none,none,,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,,,,,,,,,,upi,sms,sent_money,payment,unknown,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,1,0,0,0,1,1,0,0,upi,phone,sent_money,payment,sheriff's department,1102,USD,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,1,0,0,0,0,0,1,0,bank,website,sent_money,transaction,company,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,sms,sent_money,payment,unknown,,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,email,clicked_link,none,unknown,unknown,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,sms,sent_money,payment,none,,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,172,INR,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi,social_media,sent_money,payment,company,51,INR,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,phone,sent_money,payment,individual,"$5,041.75 ",USD,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,,,,,,,,,,,unknown,unknown,none,none,unknown,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,bank,website,sent_money,payment,unknown,60,unknown,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,1,0,0,0,0,0,0,bank,website,none,commerce,company,701,INR,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,none,980,USD,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,1,1,0,0,unknown,email,clicked_link,login,company,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,,,,,,,,,,unknown,whatsapp,none,investment,unknown,unknown,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
0,none,0,0,0,0,0,0,0,0,0,0,unknown,social_media,none,none,none,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,website,sent_money,payment,company,,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
0,none,0,0,0,0,0,0,0,0,0,0,unknown,sms,sent_money,none,company,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,,,,,,,,,,upi,sms,sent_money,payment,none,1800 INR,INR,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,sms,none,credential,individual,,unknown,0.5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,sms,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,1,0,0,0,0,0,0,0,upi,email,sent_money,verification,bank,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,,,1,,,,,,,upi,sms,sent_money,payment,company,1000,INR,0.8,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1,commerce,,1,,,,,,,,,card,website,sent_money,payment,individual,$180 ,USD,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,phone,sent_money,payment,none,,unknown,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,1,0,0,0,0,0,upi,website,sent_money,payment,company,,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,0,0,upi,email,sent_money,payment,bank,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,crypto,website,withdrew money,transaction,none,60k,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,mail,none,bill,county treasurer,1100,USD,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,none,company,unknown,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi,app,filed_complaint,none,none,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
0,none,0,0,0,0,0,1,0,0,0,0,upi,website,sent_credentials,verification,marketplace,,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,none,none,individual,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,0,1,0,0,upi,email,sent_money,payment,bank,750,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,900,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,email,clicked_link,none,Amazon,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,phone,shared_credentials,payment,none,250,INR,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,payment,company,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,0,0,upi,app,installed_app,download,none,399,INR,0.5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,0,0,0,0,0,1,1,0,0,unknown,email,clicked_link,job offer,company,unknown,unknown,0.8,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
0,none,0,0,0,0,0,0,0,0,0,0,upi,sms,sent_money,payment,bank,1,INR,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,1,0,0,0,0,0,0,upi,website,sent_money,commerce,company,,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,unknown,sms,none,none,none,,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,unknown,social_media,none,none,none,,unknown,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,bank,unknown,sent_money,payment,none,15.77,GBP,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,0,1,0,0,crypto,social_media,shared_credentials,none,individual,,unknown,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,social_media,blocked,none,internet celebrity,unknown,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,transaction,unknown,130,USD,0.5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,1,0,0,0,0,0,0,1,0,bank,social_media,sent_money,payment,individual,$75 ,USD,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,1,0,unknown,phone,none,none,bank,,unknown,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,phone,none,none,bank,,unknown,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,1,1,1,0,0,unknown,sms,clicked_link,payment,government,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,phone,none,none,Amex fraud department,"$10,000 ",USD,0.8,1,1,1,,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
0,none,,,,,,,,,,,upi,sms,sent_money,payment,company,,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,email,sent_money,payment,bank,2500,unknown,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,none,none,none,company,$278 ,USD,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,unknown,sms,clicked_link,none,none,unknown,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,,,,,,,,,,crypto,social_media,connected_wallet,presale,Elon Musk-inspired AI protocol,,unknown,0.9,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,1,0,0,0,0,0,0,0,upi,email,sent_money,payment,bank,1000,INR,0.5,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,1,0,0,0,1,1,0,0,bank,phone,hung up,none,bank,"$30,000 ",USD,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,clicked_link,commerce,none,,unknown,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi | card | bank | crypto | gift_card | unknown | none,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank | government | company | individual | none | unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,sms,sent_money,transaction,bank,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,website,paid,payment,company,,unknown,0.9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,,,,,,,,,,crypto,website,sent_money,payment,company,$100 ,unknown,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,none,sent_money,transaction,company,,unknown,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,1,0,bank,phone,blocked,none,scammers,,unknown,0.8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,0,0,0,bank,website,sent_money,payment,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,email,sent_money,payment,company,750,INR,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,meta,0,0,0,0,0,0,0,0,1,0,unknown,website,clicked_link,none,company,,unknown,0.9,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,,,,,,,,,,,upi,sms,sent_money,payment,unknown,100,USD,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,1,0,0,0,0,0,1,1,0,0,upi,phone,sent_money,payment,bank,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,0,0,0,0,0,0,1,0,unknown,unknown,sent_money,none,unknown,,unknown,0.9,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,,1,,,,,,,,,card,unknown,sent_money,payment,unknown,"$3,000 ",USD,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,
1,transaction,0,0,1,0,0,0,0,1,0,0,bank,phone,sent_money,payment,Humane Society,,unknown,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,1,0,0,0,0,unknown,email,shared_credentials,verification,company,,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
1,social_engineering,0,0,0,0,0,0,0,1,0,0,unknown,discord,none,none,individual,dinosaur game,unknown,0.8,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
1,commerce,0,0,0,1,0,0,0,0,0,0,upi,website,sent_money,payment,company,rs 999,unknown,0.8,1,0,1,0,,,,,,,,,,,,,,,,,,,,,
0,none,0,0,0,0,0,0,0,0,1,0,gift_card,email,sent_money,none,unknown,,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
-1,none,0,0,0,0,0,0,0,0,0,0,upi,social_media,none,none,none,unknown,unknown,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
